claim_id,exhibit,claim,value,ci95,n,source_json,json_path,code,sha256_16,path_status
C585,Table3,Table 3 고정지평 firm×year×sector: 희석 d,0.4745,-,1174,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.dilution_share_sxx_single_round,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C586,Table3,Table 3 고정지평 firm×year×sector: β 전체(pp),-1.438,-,13187,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.beta_full_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C587,Table3,Table 3 고정지평 firm×year×sector: β 다중 라운드(pp),-2.736,"[-9.41, 2.7]",652,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.beta_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C588,Table3,Table 3 고정지평 firm×year×sector: MDE80 다중(pp),8.23,-,652,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.mde80_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C589,Table3,Table 3 고정지평 firm×year×sector: MDE80 다중(sd),0.249,-,652,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.mde80_multi_sd,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C590,Table3,Table 3 고정지평 firm×year×sector: 위약 p95(pp),5.64,-,652,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_cat.placebo_p95_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C591,Table3,Table 3 고정지평(exit3 ≤2020-10) +stage: 다중 라운드 셀 수,78,-,258,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.n_multi_round_cells,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C592,Table3,Table 3 고정지평 +stage: 다중 라운드 딜 수,258,-,-,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.n_deals_multi,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C593,Table3,Table 3 고정지평 +stage: 결과 변이 셀 수,23,-,72,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.n_cells_var_pos,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C594,Table3,Table 3 고정지평 +stage: 희석 d,0.7429,-,953,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.dilution_share_sxx_single_round,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C595,Table3,Table 3 고정지평 +stage: β 전체(pp),-0.42,-,13187,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.beta_full_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C596,Table3,Table 3 고정지평 +stage: β 다중 라운드(pp),-1.635,"[-13.2, 6.26]",258,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.beta_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C597,Table3,Table 3 고정지평 +stage: MDE80 다중(pp),13.81,-,258,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.mde80_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C598,Table3,Table 3 고정지평 +stage: MDE80 다중(sd),0.418,-,258,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.mde80_multi_sd,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C599,Table3,Table 3 고정지평 +stage: 위약 p95(pp),7.28,-,258,07_analysis/out/P00155.json,estimates.A_exit3_2020.cell_stage.placebo_p95_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C600,Table3,Table 3 고정지평(exit3 ≤2020-10) firm×2yr×sector: 다중 라운드 셀 수,228,-,956,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.n_multi_round_cells,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C601,Table3,Table 3 고정지평 firm×2yr×sector: 다중 라운드 딜 수,956,-,-,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.n_deals_multi,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C602,Table3,Table 3 고정지평 firm×2yr×sector: 결과 변이 셀 수,82,-,359,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.n_cells_var_pos,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C603,Table3,Table 3 고정지평 firm×2yr×sector: 희석 d,0.3096,-,1338,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.dilution_share_sxx_single_round,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C604,Table3,Table 3 고정지평 firm×2yr×sector: β 전체(pp),-0.278,-,13187,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.beta_full_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C605,Table3,Table 3 고정지평 firm×2yr×sector: β 다중 라운드(pp),-0.403,"[-4.22, 3.04]",956,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.beta_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C606,Table3,Table 3 고정지평 firm×2yr×sector: MDE80 다중(pp),5.47,-,956,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.mde80_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C607,Table3,Table 3 고정지평 firm×2yr×sector: MDE80 다중(sd),0.166,-,956,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.mde80_multi_sd,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C608,Table3,Table 3 고정지평 firm×2yr×sector: 위약 p95(pp),4.58,-,956,07_analysis/out/P00155.json,estimates.A_exit3_2020.c2.placebo_p95_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C609,Table3,Table 3 고정지평(exit3 ≤2020-10) firm×3yr×sector: 다중 라운드 셀 수,243,-,1124,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.n_multi_round_cells,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C610,Table3,Table 3 고정지평 firm×3yr×sector: 다중 라운드 딜 수,1124,-,-,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.n_deals_multi,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C611,Table3,Table 3 고정지평 firm×3yr×sector: 결과 변이 셀 수,84,-,450,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.n_cells_var_pos,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C612,Table3,Table 3 고정지평 firm×3yr×sector: 희석 d,0.2546,-,1451,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.dilution_share_sxx_single_round,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C613,Table3,Table 3 고정지평 firm×3yr×sector: β 전체(pp),-0.874,-,13187,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.beta_full_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C614,Table3,Table 3 고정지평 firm×3yr×sector: β 다중 라운드(pp),-1.173,"[-5.21, 2.44]",1124,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.beta_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C615,Table3,Table 3 고정지평 firm×3yr×sector: MDE80 다중(pp),5.61,-,1124,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.mde80_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C616,Table3,Table 3 고정지평 firm×3yr×sector: MDE80 다중(sd),0.17,-,1124,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.mde80_multi_sd,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C617,Table3,Table 3 고정지평 firm×3yr×sector: 위약 p95(pp),3.8,-,1124,07_analysis/out/P00155.json,estimates.A_exit3_2020.c3.placebo_p95_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C618,Table3,Table 3 고정지평(exit3 ≤2020-10) firm×sector+yearFE: 다중 라운드 셀 수,274,-,1765,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.n_multi_round_cells,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C619,Table3,Table 3 고정지평 firm×sector+yearFE: 다중 라운드 딜 수,1765,-,-,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.n_deals_multi,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C620,Table3,Table 3 고정지평 firm×sector+yearFE: 결과 변이 셀 수,111,-,920,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.n_cells_var_pos,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C621,Table3,Table 3 고정지평 firm×sector+yearFE: 희석 d,0.1185,-,1960,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.dilution_share_sxx_single_round,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C622,Table3,Table 3 고정지평 firm×sector+yearFE: β 전체(pp),-2.932,-,13187,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.beta_full_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C623,Table3,Table 3 고정지평 firm×sector+yearFE: β 다중 라운드(pp),-2.256,"[-5.86, 1.52]",1765,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.beta_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C624,Table3,Table 3 고정지평 firm×sector+yearFE: MDE80 다중(pp),5.2,-,1765,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.mde80_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C625,Table3,Table 3 고정지평 firm×sector+yearFE: MDE80 다중(sd),0.157,-,1765,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.mde80_multi_sd,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C626,Table3,Table 3 고정지평 firm×sector+yearFE: 위약 p95(pp),3.44,-,1765,07_analysis/out/P00155.json,estimates.A_exit3_2020.cfs.placebo_p95_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C627,Table3,"Table 3 딜 수준 코딩(fo vs mo, cell_cat exit3): β(pp)",-8.566,"[-20.44, 0.14]",335,07_analysis/out/P00155.json,estimates.D_deal_level_coding.cell_cat.beta_fo_vs_mo_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C628,Table3,Table 3 딜 수준 코딩: fo 변이 셀 수,113,-,335,07_analysis/out/P00155.json,estimates.D_deal_level_coding.cell_cat.n_cells_fo_var,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C629,Table3,Table 3 딜 수준 코딩: MDE80(pp),14.61,-,335,07_analysis/out/P00155.json,estimates.D_deal_level_coding.cell_cat.mde80_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C630,Table3,Table 3 기준 재현(exit_ever ≤2017-10) β 다중(pp),-10.707,"[-25.5, 0.38]",195,07_analysis/out/P00155.json,estimates.B_exit_ever_2017.cell_cat.beta_multi_pp,06_code/p001_55_table3_fixed_horizon_ladder.py,473f5fc7a612d777,valid
C631,Table10,"라운드 내 재참여 + CB·FormD 펀드 통제, any-female",-0.00422,"[-0.0441, 0.0325]",1623,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.both.any_female.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C632,Table10,"라운드 내 재참여 + CB·FormD 펀드 통제, female-only",-0.01722,"[-0.0606, 0.0238]",1296,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.both.female_only.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C633,Table10,"라운드 내 재참여 + CB 펀드 통제, any-female",-0.00199,"[-0.0444, 0.0347]",1623,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.cb_funds.any_female.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C634,Table10,"라운드 내 재참여 + FormD 통제, any-female",-0.0073,"[-0.0493, 0.0343]",1623,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.formd.any_female.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C635,Table10,라운드 내 투자자 균형: 펀드 나이 F−M (년),-0.3392,"[-0.5944, -0.1082]",1106,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.balance.fund_age.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C636,Table10,라운드 내 투자자 균형: ln 펀드 규모 F−M,-0.37325,"[-0.6088, -0.162]",972,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.balance.ln_fund_size.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C637,Table10,양성 대조: y1 ← 펀드 나이,-0.02108,"[-0.0349, -0.0082]",1106,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.positive_controls.fund_age.coef.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C638,Table10,양성 대조: y1 ← ln 펀드 규모,0.03472,"[0.0165, 0.0532]",972,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.positive_controls.ln_fund_size.coef.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C639,Table10,라운드 내 FF 조건 행의 Form D T1 커버,0.2298,-,1623,07_analysis/out/P00158.json,estimates.P1_within_round_fund_controls.coverage.fd_any,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C640,Table7,"Mundlak between fm_terrain (기준 재현, P001-58)",0.43452,"[0.1997, 0.6542]",2017,07_analysis/out/P00158.json,estimates.P2_between_firm_decomposition.baseline.fm_terrain.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C641,Table7,Mundlak between fm_terrain + 회사 펀드 변수(CB·FormD),0.42784,"[0.1544, 0.6641]",2017,07_analysis/out/P00158.json,estimates.P2_between_firm_decomposition.firm_both.fm_terrain.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C642,Table7,Mundlak 대비(within−between) + 회사 펀드 변수,-0.4466,"[-0.7601, -0.0489]",2017,07_analysis/out/P00158.json,estimates.P2_between_firm_decomposition.firm_both.contrast_within_minus_between.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C643,Table7,fm_terrain ~ 회사 펀드 변수 R²,0.0596,-,1152,07_analysis/out/P00158.json,estimates.P2_between_firm_decomposition.fm_terrain_on_firm_vars.r2,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C644,Table10,식별 셀 균형: 딜 이전 특허 출원 보유 F−M,-0.11876,"[-0.2085, -0.0516]",195,07_analysis/out/P00158.json,estimates.P3_patents.balance_identifying_cells.covs.any_patent_before.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C645,Table10,식별 셀 균형: 딜 이전 특허 출원 보유 표준화 차,-0.2695,"[-0.4732, -0.1171]",195,07_analysis/out/P00158.json,estimates.P3_patents.balance_identifying_cells.covs.any_patent_before.fp.std_diff,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C646,Table10,식별 셀 균형: ln(1+출원 수) F−M,-0.26554,"[-0.4297, -0.1008]",195,07_analysis/out/P00158.json,estimates.P3_patents.balance_identifying_cells.covs.ln_app_before.fp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C647,Table4,파트너 내 β_int(exit3) + 특허 통제,0.00532,"[-0.0178, 0.0283]",49835,07_analysis/out/P00158.json,estimates.P3_patents.within_partner_exit3.patents.ffp.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C648,Table4,파트너 내: any_patent_before → exit3 잔차,0.03988,"[0.0236, 0.0566]",49835,07_analysis/out/P00158.json,estimates.P3_patents.within_partner_exit3.patents.any_patent_before.coef,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C649,Table4,파트너 내 표본의 특허 매칭 회사 딜 비중,0.3625,-,49835,07_analysis/out/P00158.json,estimates.P3_patents.within_partner_exit3.deal_coverage.matched_assignee,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C650,Table4,파트너 내 β_int(exit_ever ≤2017) 표준화(sd),-0.1438,-,28556,07_analysis/out/P00154.json,estimates.C_exit_ever.main_partnerFE_clPartner.ffp.beta_std,06_code/p001_54_within_partner_outcome.py,db186b76a0bda95b,valid
C651,Table9,§6 회사 변수 커버: CB 펀드 기록 있는 파트너-회사 비중,0.8561,-,2661,07_analysis/out/P00158.json,estimates.P2_between_firm_decomposition.firm_cb_any_fund,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C652,Table9,§6 회사 변수 커버: Form D T1 있는 파트너-회사 비중,0.2078,-,2661,07_analysis/out/P00158.json,estimates.P2_between_firm_decomposition.firm_fd_any,06_code/p001_58_public_sources_controls.py,f1d27e1917f02afb,valid
C653,Table4,"파트너 내 β_int exit_ever ≤2017, 빈티지 2010–14",-0.10539,"[-0.1793,-0.0271]",15203,07_analysis/out/P00159.json,estimates.A_vintage_horizon.exit_ever_2017.2010-14.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C654,Table4,"파트너 내 β_int exit_ever ≤2017, 빈티지 2015–17",-0.03217,"[-0.0996,0.0354]",12930,07_analysis/out/P00159.json,estimates.A_vintage_horizon.exit_ever_2017.2015-17.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C655,Table4,"파트너 내 β_int exit3 ≤2020, 빈티지 2010–14",-0.03235,"[-0.0951,0.0412]",16389,07_analysis/out/P00159.json,estimates.A_vintage_horizon.exit3_2020.2010-14.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C656,Table4,"파트너 내 β_int exit3 ≤2020, 빈티지 2015–17",0.00083,"[-0.045,0.0486]",15289,07_analysis/out/P00159.json,estimates.A_vintage_horizon.exit3_2020.2015-17.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C657,Table4,"파트너 내 β_int exit3 ≤2020, 빈티지 2018–20",0.0291,"[-0.0015,0.0595]",16831,07_analysis/out/P00159.json,estimates.A_vintage_horizon.exit3_2020.2018-20.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C658,Table4,"파트너 내 β_int exit_ever ≤2017, 2020-11 이후 귀속 딜 있는 파트너",-0.06634,"[-0.1248,-0.0033]",23710,07_analysis/out/P00159.json,estimates.A_vintage_horizon.exit_ever_2017_active_partners.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C659,Table4,파트너 내 β_int ipo_ever ≤2017,-0.03019,"[-0.0658,0.0044]",28556,07_analysis/out/P00159.json,estimates.C_influence_decomposition_multiplicity.ipo_ever.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C660,Table4,파트너 내 β_int acq_ever(IPO 제외) ≤2017,-0.03487,"[-0.0979,0.0266]",28556,07_analysis/out/P00159.json,estimates.C_influence_decomposition_multiplicity.acq_ever.ffp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C661,Table4,exit_ever β_int leave-one-female-partner-out 최대 |이동|,0.00881,-,206,07_analysis/out/P00159.json,estimates.C_influence_decomposition_multiplicity.exit_ever_loo_female.max_abs_shift,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C662,Table4,Holm 보정 p (exit_ever β_int; 세 결과),0.066,-,3,07_analysis/out/P00159.json,estimates.C_influence_decomposition_multiplicity.holm_adjusted_p.holm.exit_ever,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C663,Table4,파트너 내 표본 밖 여성 파트너 FF 딜 비중,0.2339,-,1988,07_analysis/out/P00159.json,estimates.D_selection.share_outside_within_partner_sample,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C664,Table10,"라운드 내 any-female 2,000회 부트 b",-0.00379,"[-0.043,0.0312]",1623,07_analysis/out/P00159.json,estimates.E_within_round_2000.any_female.fp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
C665,Table10,"라운드 내 female-only 2,000회 부트 b",-0.01536,"[-0.0588,0.0321]",1296,07_analysis/out/P00159.json,estimates.E_within_round_2000.female_only.fp.coef,06_code/p001_59_within_partner_extensions.py,3b26084abfec8048,valid
